Var1	Var2	Var3	Var4	Var5_1	Var5_2	Var5_3	Var5_4	Var5_5	Var5_6	Var5_7	Var5_8	Var5_9	Var5_10	Var5_11	Var5_12	Var5_13	Var5_14	Var5_15	Var5_16	Var5_17	Var5_18	Var5_19	Var5_20	Var5_21	Var5_22	Var5_23	Var5_24	Var5_25	Var5_26	Var5_27	Var5_28	Var5_29	Var5_30	Var5_31	Var5_32	Var5_33	Var5_34	Var5_35	Var5_36	Var5_37	Var5_38	Var5_39	Var5_40	Var5_41	Var5_42	Var5_43	Var5_44	Var5_45	Var5_46	Var5_47	Var5_48	Var5_49	Var5_50	Var5_51	Var5_52	Var5_53	Var5_54	Var5_55	Var5_56	Var5_57	Var5_58	Var5_59	Var5_60	Var5_61	Var5_62	Var5_63	Var5_64	Var5_65	Var5_66	Var5_67	Var5_68	Var5_69	Var5_70	Var5_71	Var5_72	Var5_73	Var5_74	Var5_75	Var5_76	Var5_77	Var5_78	Var5_79	Var5_80	Var5_81	Var5_82	Var5_83	Var5_84	Var5_85	Var5_86	Var5_87	Var5_88	Var5_89	Var5_90	Var5_91	Var5_92	Var5_93
r_0068	4-aminobutyrate transaminase	Seq_3452 or Seq_3632	2-oxoglutarate[c] + gamma-aminobutyrate[c] => L-glutamate[c] + succinic semialdehyde[c]	0.95348741860465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0069	4-hydroxy-L-threonine synthase	Seq_2531	4-(phosphonooxy)-L-threonine[c] + H2O[c] => 4-hydroxy-L-threonine[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0070	4-hydroxybenzoate formation		4-hydroxybenzoyl-CoA[m] + H2O[m] => 4-hydroxybenzoate[m] + coenzyme A[m] + H+[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0072	4-methyl-2-oxopentanoate decarboxylase	Seq_3511 or Seq_5169	4-methyl-2-oxopentanoate[c] + H+[c] => 3-methylbutanal[c] + carbon dioxide[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0073	4PP-IP5 depyrophosphorylation to IP6	Seq_433 or Seq_4056	4-diphospho-1D-myo-inositol pentakisphosphate[c] + H2O[c] <=> 2 H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0074	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	Seq_2684	4-diphospho-1D-myo-inositol pentakisphosphate[c] + ATP[c] + 2 H+[c] => 4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + H2O[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0075	5'-methylthioadenosine phosphorylase	Seq_4511	5'-S-methyl-5'-thioadenosine[c] + phosphate[c] => adenine[c] + S-methyl-5-thio-alpha-D-ribose 1-phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0076	5'-nucleotidase (CMP)	Seq_1067 or Seq_3120 or Seq_573	CMP[c] + H2O[c] => cytidine[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0077	5'-nucleotidase (IMP)	Seq_908	H2O[c] + IMP[c] => inosine[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0078	5'-nucleotidase (UMP)	Seq_1067 or Seq_3120 or Seq_573	H2O[c] + UMP[c] => phosphate[c] + uridine[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0079	5'-phosphoribosylformyl glycinamidine synthetase	Seq_4680	5'-phosphoribosyl-N-formylglycineamide[c] + ATP[c] + H2O[c] + L-glutamine[c] => 5'-phosphoribosyl-N-formylglycineamidine[c] + ADP[c] + H+[c] + L-glutamate[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0080	5,10-methylenetetrahydrofolate reductase (NADPH)	Seq_5278 or Seq_489	5,10-methylenetetrahydrofolate[c] + 2 H+[c] + NADPH[c] => 5-methyltetrahydrofolate[c] + NADP(+)[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0081	5-aminolevulinate synthase	Seq_4297	H+[m] + L-glycine[m] + succinyl-CoA[m] => 5-aminolevulinate[m] + carbon dioxide[m] + coenzyme A[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0082	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase	Seq_4056	5-diphospho-1D-myo-inositol pentakisphosphate[c] + H2O[c] => 2 H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0083	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase	Seq_2684	ATP[c] + H+[c] + myo-inositol hexakisphosphate[c] => 5-diphospho-1D-myo-inositol pentakisphosphate[c] + ADP[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0084	5-formethyltetrahydrofolate cyclo-ligase	Seq_797	5-formyltetrahydrofolic acid[c] + ATP[c] => 5,10-methenyl-THF[c] + ADP[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0085	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	Seq_4816	5-methyltetrahydropteroyltri-L-glutamic acid[c] + L-homocysteine[c] => L-methionine[c] + tetrahydropteroyltri-L-glutamic acid[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0086	5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase	Seq_1024	S-methyl-5-thio-D-ribulose 1-phosphate[c] => 5-(methylsulfanyl)-2,3-dioxopentyl phosphate[c] + H2O[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0087	5-methylthioribose-1-phosphate isomerase	Seq_3026	S-methyl-5-thio-alpha-D-ribose 1-phosphate[c] <=> S-methyl-5-thio-D-ribulose 1-phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0088	5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	Seq_433	5-diphospho-1D-myo-inositol pentakisphosphate[c] + 2 H+[c] + phosphate[c] <=> 4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + H2O[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0089	5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	Seq_433	5-diphospho-1D-myo-inositol pentakisphosphate[c] + 2 H+[c] + phosphate[c] <=> 5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + H2O[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0090	6-phosphofructo-2-kinase	Seq_2038 or Seq_4229	ATP[c] + D-fructose 6-phosphate[c] => ADP[c] + beta-D-fructose 2,6-bisphosphate[c] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0091	6-phosphogluconolactonase	Seq_4019	6-O-phosphono-D-glucono-1,5-lactone[c] + H2O[c] => 6-phospho-D-gluconate[c] + H+[c]	1.95348641860465	0.000125142860261773	0.000125142855646885	0.00012514286378007	12	0.000125142856714611	0.000125142857214655	0.000125142856758576	0.000125142863599437	0.000125142855385008	0.000125142855748707	0.00012514285561821	0.00012514285716092	0.000125142856717275	0.00012514285677856	0.000125142857144237	0.000125142855917693	0.00922719063202393	6.05615416999249	0.000125142856383986	0.000125142855862403	0.000125142853250476	0	2.999997	0	0.000125142856732152	0.000125142831434832	0.000125142858804939	0.00012514287819454	0.000125142856717275	0.000125142857155924	0.000125142861796643	0.000125142856714611	0.000125142856717275	0.000125142856969296	0.000125142856808536	0.000125142856774563	0	0.000125142858138805	0	0.000125142856778226	0.000125142856765522	0.000125142856842326	0.00012514285711962	0.000125142856770566	0.000125142858284688	0.000125142858017568	0.000125142863968586	0.000307844898652453	0.000125142861200578	0	0.000125142858401261	0.000125142856796101	0.000125142856808758	0.000125142865476935	0.000125142856714611	0.000125142856829188	0.000125142857779093	0	0.000125142864232597	0.000125142856173266	0.000125142866640005	0.000125142856681082	0.000125142851820748	0.000125142866483685	0.000125142857143601	0.000125142856680638	0.000125142856758576	0.000125142855774918	0.000125142856702842	0	0.000126816957050302	0.000168060934514106	0.000125142858241389	11.9999887500001	0.000125142864159322	0.000125142857340776	0.000125142859360494	0.000125142858690808	0.000125142858390603	0.000125142856714611	0.000125142857180238	0.000125142856745697	0.000125142857655192	0.000125142856782556	0.000125142856378346	0.00014399999991177	0.000125142858519833	0	0.000125142855351701	0.00012514285673193	0.000125142862436133	0.000125142856759908
r_0092	6PP-IP5 depyrophosphorylation to IP6	Seq_433 or Seq_4056	6-diphospho-1D-myo-inositol pentakisphosphate[c] + H2O[c] <=> 2 H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0093	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	Seq_2684	6-diphospho-1D-myo-inositol pentakisphosphate[c] + ATP[c] + 2 H+[c] => 5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + H2O[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0095	acetaldehyde condensation	Seq_3511 or Seq_5169	2 acetaldehyde[c] => (R)-acetoin[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69228932556444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0096	acetohydroxy acid isomeroreductase	Seq_2070	2-acetyllactic acid[m] + H+[m] + NADPH[m] => (R)-2,3-dihydroxy-3-methylbutanoate[m] + NADP(+)[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0097	acetolactate synthase	(Seq_4944 and Seq_5498) or Seq_5498	H+[m] + 2 pyruvate[m] => 2-acetyllactic acid[m] + carbon dioxide[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0099	acetyl-CoA ACP transacylase	Seq_1734 or Seq_3635	acetyl-CoA[m] + ACP1[m] <=> acetyl-ACP[m] + coenzyme A[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0100	acetyl-CoA C-acyltransferase (palmitoyl-CoA)	Seq_4462	3-oxooctadecanoyl-CoA[p] + coenzyme A[p] => acetyl-CoA[p] + palmitoyl-CoA[p]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0101	acetyl-CoA C-acyltransferase (tetracosanoyl-CoA)	Seq_4462	3-oxohexacosanoyl-CoA[p] + coenzyme A[p] => acetyl-CoA[p] + tetracosanoyl-CoA[p]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0102	acetyl-CoA C-acyltransferase (myristoyl-CoA)	Seq_4462	3-oxopalmitoyl-CoA[p] + coenzyme A[p] => acetyl-CoA[p] + myristoyl-CoA[p]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0103	acetyl-CoA C-acetyltransferase	Seq_639	2 acetyl-CoA[c] <=> acetoacetyl-CoA[c] + coenzyme A[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9060528968301e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0104	acetyl-CoA C-acetyltransferase	Seq_639	2 acetyl-CoA[m] <=> acetoacetyl-CoA[m] + coenzyme A[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0105	acetyl-CoA C-acyltransferase (lauroyl-CoA)	Seq_4462	3-oxotetradecanoyl-CoA[p] + coenzyme A[p] => acetyl-CoA[p] + lauroyl-CoA[p]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0106	acetyl-CoA C-acyltransferase (octanoyl-CoA)	Seq_4462	3-oxodecanoyl-CoA[p] + coenzyme A[p] => acetyl-CoA[p] + octanoyl-CoA[p]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632476591729383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0107	acetyl-CoA C-acyltransferase (decanoyl-CoA)	Seq_4462	3-oxolauroyl-CoA[p] + coenzyme A[p] => acetyl-CoA[p] + decanoyl-CoA[p]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632476591729383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0108	acetyl-Coa carboxylase	Seq_219	acetyl-CoA[m] + ATP[m] + bicarbonate[m] => ADP[m] + H+[m] + malonyl-CoA[m] + phosphate[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0109	acetyl-CoA carboxylase, reaction	Seq_182 and Seq_219	acetyl-CoA[c] + ATP[c] + bicarbonate[c] => ADP[c] + H+[c] + malonyl-CoA[c] + phosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05981273383506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0111	acetyl-CoA hydrolase	Seq_4679	acetyl-CoA[m] + H2O[m] => acetate[m] + coenzyme A[m] + H+[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0112	acetyl-CoA synthetase	Seq_5400 or Seq_924	acetate[c] + ATP[c] + coenzyme A[c] => acetyl-CoA[c] + AMP[c] + diphosphate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0113	acetyl-CoA synthetase	Seq_5400 or Seq_924	acetate[m] + ATP[m] + coenzyme A[m] => acetyl-CoA[m] + AMP[m] + diphosphate[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0114	acetyl-CoA synthetase nuclear	Seq_5400 or Seq_924	acetate[n] + ATP[n] + coenzyme A[n] => acetyl-CoA[n] + AMP[n] + diphosphate[n]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0115	acetylglutamate kinase	Seq_2968	ATP[m] + N-acetyl-L-glutamate[m] => ADP[m] + N-acetyl-L-gamma-glutamyl phosphate[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0116	acid phosphatase (secreted)	Seq_260	FMN[e] + H2O[e] => phosphate[e] + riboflavin[e]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
